id,group,category,cer,utmos,dnsmos_sig,dnsmos_bak,dnsmos_ovrl,dnsmos_p808,rtf,synth_seconds,audio_seconds,transcript
B21,code_switched,short_phrase,1.0470588235294118,3.3937501907348633,3.7102563628947878,4.202021526950682,3.491687413818561,3.7842752933502197,2.7154,31.3998,11.5635,ខ្លាន់ក្រូវត្រូវត្រូវត្រូវត្រូវត្រូវត្រូវត្រូវត្រូវត្រូវត្រូវត្រូវត្រូវត្រូវត្រូវត្រូវត្រូវត្រូវត្រូ�
B22,code_switched,short_phrase,1.1232876712328768,3.76724910736084,3.646640256151675,4.048031067918344,3.325334013216448,3.929904079437256,2.6668,18.8249,7.0589,ប្រាប់ម្រាប់ម្រាប់ម្រាប់ម្រាប់ម្រាប់ម្រាប់ម្រាប់ម្រាប់ម្រាប់ម្រាប់ម្រាប់ម្រាប់ម្រាប់ម្រាប់ម្រាប�
B23,code_switched,short_phrase,0.8365384615384616,4.217498302459717,3.529443691148353,3.2530032969482825,2.8883279435349483,3.985138177871704,2.6781,25.9936,9.7059,ខ្លាប់ពិត្រូវត្រូវត្រូវត្រូវត្រូវត្រូវត្រូវត្រូវត្រូវត្រូវត្រូវត្រូវត្រូវត្រូវត្រូវត្រូវត្រូវត្រូវត្�
B24,code_switched,short_phrase,1.088235294117647,4.185825347900391,3.6498389617059366,4.000759591503475,3.3253067712354487,4.224803288777669,2.6711,17.2425,6.4551,ប្រ្ល់កម្រ្ល់កម្រ្ល់កម្រ្ល់កម្រ្ល់កម្រ្ល់កម្រ្ល់កម្រ្ល់កម្រ្ល់កម្រ្ល់កម្រ្ល់កម្រ្ល់កម្រ្ល់ក�
B25,code_switched,short_phrase,0.794392523364486,4.358730316162109,3.5930679490532236,3.8289827934098315,3.1239826263589814,3.7328521013259888,2.6714,32.0077,11.9815,ប្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់
B26,code_switched,short_phrase,0.8494623655913979,3.6868295669555664,3.4878815406807853,3.6833877581848187,2.978800522591385,3.8797767162323,2.738,28.3553,10.3561,ខ្លាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប�
B27,code_switched,short_phrase,0.9534883720930233,3.987276077270508,3.7380269816861054,4.112150275001316,3.4882989785772436,3.766293525695801,2.6582,25.7999,9.7059,ច្រូន់ការប្រើប្រើប្រើប្រើប្រើប្រើប្រើប្រើប្រើប្រើប្រើប្រើប្រើប្រើប្រើប្រើប្រើប្រើប្រើប្រើប្រើប្រើប�
B28,code_switched,short_phrase,1.0277777777777777,3.934180498123169,3.616408506047241,4.054356775010219,3.358625402697266,3.9414546489715576,2.675,16.7707,6.2694,ស្រីប្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក�
B29,code_switched,short_phrase,0.8651685393258427,3.4144980907440186,3.540429794748339,3.586990573239958,3.0044136394520753,3.9925941228866577,2.6687,30.7352,11.5171,ខ្ល់ក្នៅក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្�
B30,code_switched,short_phrase,0.9871794871794872,3.1544113159179688,3.2912822748504733,2.974434145226738,2.494737965628653,3.6910651411328996,2.6573,21.4727,8.0805,ខ្លាក្រាក្រាក្រាក្រាក្រាក្រាក្រាក្រាក្រាក្រាក្រាក្រាក្រាក្រាក្រាក្រាក្រាក្រាក្រាក្រាក្រាក្រាក្រាក្�
B31,code_switched,mixed_clause,0.9157894736842105,4.3540358543396,3.731545772607399,4.202422228493428,3.534074079710207,4.083542346954346,2.654,27.855,10.4954,ច្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់
B32,code_switched,mixed_clause,0.9456521739130435,3.90901517868042,3.6998907731868322,4.181548205522443,3.4336047141179993,4.169267654418945,2.6664,31.4525,11.7957,ប្រូប្រូប្រូប្រូប្រូប្រូប្រូប្រូប្រូប្រូប្រូប្រូប្រូប្រូប្រូប្រូប្រូប្រូប្រូប្រូប្រូប្រូប្រូប្រូប្�
B33,code_switched,mixed_clause,0.8850574712643678,3.9889774322509766,3.6875814144766785,4.110811226492766,3.401309045525758,3.8577725887298584,2.6446,27.7566,10.4954,ល្រូវ្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក�
B34,code_switched,mixed_clause,0.8365384615384616,4.393017768859863,3.6082756797323925,4.161625588223827,3.404690259801748,4.115539073944092,2.6656,20.3016,7.6161,ច្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់
B35,code_switched,mixed_clause,0.9642857142857143,4.20105504989624,3.667794088862599,4.159897820205083,3.422863892111545,4.085600674152374,2.6621,23.2417,8.7307,ប្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់
B36,code_switched,mixed_clause,0.9456521739130435,4.354740619659424,3.711376731671975,4.161863767947087,3.4718853747734344,3.7364325523376465,2.6708,22.4495,8.4056,ស្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប�
B37,code_switched,mixed_clause,0.8037383177570093,3.9035825729370117,3.7466350344864097,4.160584096434159,3.5037977084850014,4.058323860168457,2.6573,26.1618,9.8453,ស្លាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប�
B38,code_switched,mixed_clause,0.946236559139785,4.424434185028076,3.790808740939571,4.219929881489541,3.5781260524398384,4.162243843078613,2.6551,18.4956,6.966,ច្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់
B39,code_switched,mixed_clause,0.925531914893617,4.487637519836426,3.6728984503080078,4.201574394295625,3.464509289826062,3.9400478771754672,2.6381,21.5621,8.1734,ប្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់
B40,code_switched,mixed_clause,0.875,4.448185920715332,3.777477139164281,4.224787470990136,3.5771470322908616,4.363188207149506,2.6281,22.9453,8.7307,ប្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប�
B41,code_switched,numbers_units,1.025,4.338156700134277,3.6836261925953284,4.20277439506743,3.4737974141775982,4.232420603434245,2.6894,20.8577,7.7555,ស្លាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប�
B42,code_switched,numbers_units,1.3114754098360655,4.211808204650879,3.553144001451607,3.6595365164990326,3.003751222529949,3.9170044660568237,2.6934,17.6363,6.548,ខ្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម
B43,code_switched,numbers_units,0.9545454545454546,4.01566219329834,3.905424195071755,4.257913891885291,3.703794458040967,4.286566734313965,2.6721,28.7898,10.7741,ច្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប�
B44,code_switched,numbers_units,1.2,3.8843047618865967,3.8010017337500974,4.232253271492748,3.598110170899738,4.054241180419922,2.6456,25.9233,9.7988,ខ្លាប់ក្រូវក្រូវក្រូវក្រូវក្រូវក្រូវក្រូវក្រូវក្រូវក្រូវក្រូវក្រូវក្រូវក្រូវក្រូវក្រូវក្រូវក្រូវក្រូ�
B45,code_switched,numbers_units,1.1764705882352942,3.441744565963745,3.4585765326278013,4.1594509096818095,3.19520585320602,3.474951410293579,2.6669,19.321,7.2446,ខ្លាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប�
B46,code_switched,proper_noun,1.0945945945945945,4.12579870223999,3.6979302678440154,4.018426991354384,3.3445527120683916,3.99289071559906,2.6331,14.9184,5.6657,ខ្លាប់ក្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់ក
B47,code_switched,proper_noun,1.2769230769230768,3.66084623336792,3.6560611665616403,4.188196133462903,3.4608173645690807,4.060093998908997,2.6695,20.4551,7.6626,ល្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម្ម
B48,code_switched,proper_noun,1.1486486486486487,3.667126178741455,3.4181372471890366,3.0992505822007446,2.6096544391805394,3.698910117149353,2.6352,20.8041,7.8948,ល្រូវត្រូវត្រូវត្រូវត្រូវត្រូវត្រូវត្រូវត្រូវត្រូវត្រូវត្រូវត្រូវត្រូវត្រូវត្រូវត្រូវត្រូវត្រូវត្រូវត
B49,code_switched,proper_noun,0.8555555555555555,3.783496856689453,3.721002189735656,4.1552233734183055,3.4373975624463498,4.060222625732422,2.6648,28.7104,10.7741,ប្រាប់ម្រាប់ម្រាប់ម្រាប់ម្រាប់ម្រាប់ម្រាប់ម្រាប់ម្រាប់ម្រាប់ម្រាប់ម្រាប់ម្រាប់ម្រាប់ម្រាប់ម្រាប�
B50,code_switched,proper_noun,1.2647058823529411,3.5412111282348633,3.512167189885319,4.023169449875982,3.214398211806012,3.6708788871765137,2.651,24.622,9.288,ខ្លាប់ប្រើ្រូវត្រូវត្រូវត្រូវត្រូវត្រូវត្រូវត្រូវត្រូវត្រូវត្រូវត្រូវត្រូវត្រូវត្រូវត្រូវត្រូវត្រូវត�
