id,group,category,cer,utmos,dnsmos_sig,dnsmos_bak,dnsmos_ovrl,dnsmos_p808,rtf,synth_seconds,audio_seconds,transcript
B27,code_switched,short_phrase,0.9069767441860465,3.0104990005493164,3.4547527789831505,4.212837959628407,3.285408818375392,3.80228328704834,0.743,5.9738,8.04,ដែលក្នឹងស្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រ�
B28,code_switched,short_phrase,1.0555555555555556,3.154231071472168,3.707791499203507,4.233829289890657,3.5176605615884378,4.130255142847697,0.7439,5.7428,7.72,ស្លាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប�
B29,code_switched,short_phrase,0.8764044943820225,3.382140636444092,3.641693697079646,3.970031825811617,3.2923211191170676,4.17282772064209,0.7388,7.0329,9.52,ខ្លាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប�
B30,code_switched,short_phrase,1.0128205128205128,3.3592395782470703,3.609070034058404,4.199990260155527,3.390262272576248,3.963838905096054,0.7408,6.3118,8.52,ខ្លាក់ក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុ�
B31,code_switched,mixed_clause,0.8526315789473684,2.8457255363464355,3.5372934265317784,4.165222028924374,3.268978839940288,4.011214256286621,0.7386,6.8539,9.28,I think the new strategy is quite risky. បង្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប�
B32,code_switched,mixed_clause,0.9021739130434783,3.370997428894043,3.6726440439908408,4.079139452452843,3.406213499722739,4.037872155507405,0.7436,5.8003,7.8,ន្លាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប�
B33,code_switched,mixed_clause,0.8850574712643678,3.1420090198516846,3.5336449397164627,3.9535207493657047,3.2018316101750175,3.9838045835494995,0.7408,6.3116,8.52,ខ្លាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប�
B34,code_switched,mixed_clause,0.8173076923076923,3.1777617931365967,3.5863765593393415,4.1814512779936095,3.3398807098577707,3.969001680612564,0.741,6.3728,8.6,ស្លាន់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប�
B35,code_switched,mixed_clause,0.9642857142857143,3.889720916748047,3.683760375307018,4.201492739304978,3.4978438063428703,4.274435043334961,0.7466,5.2859,7.08,ដែលក្នាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្
B36,code_switched,mixed_clause,0.8152173913043478,4.154085159301758,3.4559480317506064,3.931238060718239,3.1438818271378257,4.054674816131592,0.7454,5.5757,7.48,We've been through many challenges together ហើយ ច្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្
B37,code_switched,mixed_clause,0.8037383177570093,3.7546229362487793,3.51725980155165,4.187567644699495,3.318459990728233,4.119350910186768,0.7396,6.8635,9.28,ខ្លាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប�
B38,code_switched,mixed_clause,0.946236559139785,3.797339677810669,3.7339710471706207,4.22513958329834,3.5384539164038293,4.251249670982361,0.7489,4.9426,6.6,ប្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់
B39,code_switched,mixed_clause,0.9680851063829787,2.9808783531188965,3.6556879799012005,4.21178352741074,3.4321339222661345,3.914984941482544,0.7376,7.3169,9.92,ស្លាន់ក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុ�
B40,code_switched,mixed_clause,0.9230769230769231,3.637763023376465,3.589098535544327,4.190221845421892,3.386468701566968,4.132492542266846,0.7361,7.8323,10.64,បាន្លាប់ក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្�
B41,code_switched,numbers_units,1.0,3.169707775115967,3.6153204564228627,4.2099074037361115,3.4249319663472164,3.9422200322151184,0.7402,6.5135,8.8,និងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្នុងក្ន
B42,code_switched,numbers_units,1.3114754098360655,3.4366719722747803,3.6503108650044274,4.20225361611214,3.4760851113507107,3.885268497467041,0.7462,5.4321,7.28,ខ្លាប់ក្នាប់ក្នាប់ក្នាក់ក្នាក់ក្នាក់ក្នាក់ក្នាក់ក្នាក់ក្នាក់ក្នាក់ក្នាក់ក្នាក់ក្នាក់ក្នាក់ក្នាក�
B43,code_switched,numbers_units,0.9659090909090909,3.108139753341675,3.618551215611034,4.176530323512322,3.3778918451386977,4.272097519465855,0.7426,6.0301,8.12,ខ្លាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប�
B44,code_switched,numbers_units,1.1142857142857143,2.8356974124908447,3.5646955150762625,4.072591018206697,3.312491558080061,3.8038600087165833,0.7496,4.977,6.64,ខ្លាប់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់ការបស់
B45,code_switched,numbers_units,1.1470588235294117,2.858691930770874,3.5645536127847164,4.177121535121856,3.309183896030811,3.962197685241699,0.7456,5.5171,7.4,ខ្លាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់
B46,code_switched,proper_noun,1.0810810810810811,2.5177650451660156,3.690230370801711,3.684436574208892,3.1645280533835987,3.3691274523735046,0.7471,5.1699,6.92,ខ្លារបស់ Microsoft និត្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក្រាប់ក
B47,code_switched,proper_noun,1.2615384615384615,3.0150861740112305,3.6650503473888767,4.212980073580778,3.470609700333786,3.8192484378814697,0.7376,7.0517,9.56,ខ្លាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប�
B48,code_switched,proper_noun,1.0135135135135136,2.415529251098633,3.410360372068786,3.38864541424832,2.8430998907930953,3.9121499061584473,0.7442,5.626,7.56,ល្លាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប�
B49,code_switched,proper_noun,0.8888888888888888,2.7932894229888916,3.571461186664544,4.137504588140552,3.3415676475419662,4.034205516179402,0.7432,5.8865,7.92,ខ្លាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់កម្រាប់
B50,code_switched,proper_noun,1.161764705882353,3.6111690998077393,3.7022043582735655,4.215649245252442,3.4952131035355563,3.9008893171946206,0.7448,5.6604,7.6,ស្លាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប់ប្រាប�
